filename,duration
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__14.dat,15.529790999999932
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__2.dat,15.550849999999627
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__10.dat,15.553404999999657
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__17.dat,15.581255000000056
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__4.dat,15.731748000000152
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__5.dat,15.79149899999993
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__3.dat,15.884683999999652
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__11.dat,15.89643100000012
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__19.dat,15.90274700000009
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__8.dat,15.90518400000019
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__6.dat,16.000873999999385
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__7.dat,16.115012999999635
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__15.dat,16.170097999999598
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__12.dat,16.642437999999856
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__13.dat,16.685952000000725
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__18.dat,16.9837320000006
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__16.dat,17.03062399999999
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__1.dat,17.091362999999546
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__9.dat,17.15238800000043
bt.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__20.dat,17.173127000000022
