filename,duration
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__15.dat,55.82783500000369
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__13.dat,55.875164000011864
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__9.dat,55.939014000003226
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__14.dat,56.01929500000551
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__17.dat,56.037249999993946
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__2.dat,56.117645999998786
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__6.dat,56.128619000010076
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__16.dat,56.15364899999986
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__10.dat,56.23778900000616
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__3.dat,56.25495899999805
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__5.dat,56.27379799999471
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__4.dat,56.300551000007545
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__11.dat,56.31083000000217
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__1.dat,56.333675000001676
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__12.dat,56.441915000003064
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__8.dat,56.445865000001504
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__7.dat,56.4608189999999
