filename,duration
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__17.dat,59.951004000002285
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__14.dat,60.04946500000369
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__12.dat,60.15774999999849
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__10.dat,60.16575699999521
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__5.dat,60.171137999990606
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__16.dat,60.18204400000104
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__11.dat,60.18542399999569
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__18.dat,60.21687999999267
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__20.dat,60.252702999991016
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__7.dat,60.272066000005
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__3.dat,60.28824100000202
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__15.dat,60.293170000004466
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__2.dat,60.30946699999913
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__6.dat,60.319384000002174
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__8.dat,60.37198899999203
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__1.dat,60.40489599999273
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__9.dat,60.428347000008216
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__19.dat,60.46210800000699
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__4.dat,60.59672400000272
mg.D.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sequential__13.dat,60.769902999993064
