filename,duration,broken_wc_time
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__20.dat,8.492055000002438,0.004934
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__18.dat,8.511718000001565,0.003892
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__7.dat,8.520368999998027,0.002194
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__9.dat,8.543256000004476,0.000372
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__5.dat,8.55421099999512,0.001694
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__6.dat,8.556275999995705,0.001103
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__8.dat,8.572625999993761,0.001341
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__15.dat,8.581426000004285,0.003106
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__16.dat,8.6088579999996,0.002828
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__19.dat,8.628088999997999,0.004577
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__17.dat,8.629467999999179,0.001793
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__2.dat,8.630371999999625,0.003624
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__1.dat,8.633733999995457,0.000348
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__4.dat,8.660438999999315,0.001705
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__12.dat,8.661205000003974,0.00462
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__10.dat,8.670368999999482,0.001033
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__14.dat,8.723335000002407,0.000251
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__3.dat,8.820052000002761,0.002764
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__13.dat,8.858327000001736,0.000361
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__11.dat,8.943929000000935,0.003271
