filename,duration
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__4.dat,30.217674999999872
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__2.dat,30.591120999999475
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__7.dat,30.7801529999997
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__8.dat,30.910315000000992
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__19.dat,30.965813999999227
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__5.dat,30.98214100000041
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__9.dat,30.98772800000006
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__18.dat,31.145877000000837
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__20.dat,31.403055999999197
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__1.dat,31.446797999999035
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__14.dat,31.454427000000578
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__6.dat,31.59881099999984
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__3.dat,31.797286000000895
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__17.dat,31.90034999999989
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__11.dat,31.94326000000001
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__10.dat,32.08595199999945
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__16.dat,32.138136999999915
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__13.dat,32.150777000000744
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__15.dat,32.44224799999938
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-none__12.dat,33.08687699999973
