filename,duration
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__5.dat,5.088114000000132
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__13.dat,5.100214000000051
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__8.dat,5.106012000000192
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__18.dat,5.108358999999837
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__9.dat,5.108396999999968
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__15.dat,5.119354999999814
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__20.dat,5.1202149999999165
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__19.dat,5.123736000000463
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__3.dat,5.125721999999769
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__10.dat,5.1351370000002134
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__2.dat,5.135666000000128
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__11.dat,5.1456889999999476
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__4.dat,5.145744000000377
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__7.dat,5.146304999999302
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__14.dat,5.1471050000000105
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__12.dat,5.155531999999766
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__16.dat,5.1794290000007095
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__1.dat,5.182659000000058
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__17.dat,5.184237000000394
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-enabled-sockorder__6.dat,5.344694999999774
