filename,duration
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__12.dat,2.812710000000152
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__18.dat,2.864580000001297
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__3.dat,2.878818000001047
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__16.dat,2.880096999999296
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__13.dat,2.8862189999999828
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__20.dat,2.8879219999998895
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__11.dat,2.8883289999994304
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__8.dat,2.8904880000009143
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__9.dat,2.894705000000613
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__2.dat,2.898027999999613
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__17.dat,2.9017510000012408
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__5.dat,2.90284900000006
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__1.dat,2.9053029999995488
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__14.dat,2.9093009999996866
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__19.dat,2.910874999999578
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__7.dat,2.9171409999999014
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__10.dat,2.930069000000003
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__15.dat,2.9454399999995076
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__6.dat,3.0234070000005886
sp.B.x__yeti-1__v6.8.0-rc3__performance__2024-03-11__nb-enabled-sockets__4.dat,3.0427069999986998
