filename,duration
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__16.dat,6.70970299999999
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__4.dat,6.775321000000076
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__18.dat,6.833248999999796
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__6.dat,6.834544000000278
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__20.dat,6.866774000000078
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__12.dat,6.8687370000002375
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__13.dat,6.900433000000248
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__7.dat,6.942690000000312
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__10.dat,6.968394999999873
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__14.dat,6.976267999999891
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__9.dat,6.980774999999994
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__17.dat,7.013163999999961
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__2.dat,7.017425000000003
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__19.dat,7.033824000000095
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__3.dat,7.050748999999996
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__11.dat,7.116671999999653
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__15.dat,7.11673299999984
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__5.dat,7.173091000000113
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__8.dat,7.237427999999909
sp.B.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__1.dat,7.287462999999661
