filename,duration
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__16.dat,25.86073099999885
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__11.dat,25.94484300000113
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__14.dat,25.956727000000683
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__15.dat,25.957836999999927
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__3.dat,25.973719999999958
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__13.dat,25.998904999998558
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__10.dat,26.005259999999907
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__1.dat,26.008905000000595
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__6.dat,26.019854000000123
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__4.dat,26.02274899999975
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__2.dat,26.028182000000015
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__17.dat,26.034669000000576
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__7.dat,26.04307400000107
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__5.dat,26.04880100000082
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__8.dat,26.049692000000505
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__20.dat,26.053955999999744
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__9.dat,26.069471999999223
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__12.dat,26.08744299999853
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__19.dat,26.091017999999167
ua.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sockorder__18.dat,26.167680000000473
