filename,duration
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__109.dat,9.964791999998852
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__9.dat,9.99663700000383
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__60.dat,10.014716000005137
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__51.dat,10.038179000002856
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__112.dat,10.042537000001175
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__6.dat,10.056687000003876
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__30.dat,10.059156999996048
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__84.dat,10.060314000002109
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__93.dat,10.069951999990735
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__62.dat,10.072195000000647
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__32.dat,10.07351899999776
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__12.dat,10.077438000000257
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__98.dat,10.079018000003998
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__56.dat,10.079442000002018
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__33.dat,10.081858999998076
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__69.dat,10.090226000000257
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__41.dat,10.095055000005232
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__47.dat,10.10092099999747
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__97.dat,10.104254000005312
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__39.dat,10.104895999997098
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__44.dat,10.105154999997467
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__22.dat,10.107006999998703
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__57.dat,10.108550999997533
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__108.dat,10.110441999990144
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__103.dat,10.1105349999998
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__70.dat,10.117715000000317
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__20.dat,10.117986000004748
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__100.dat,10.11811700000544
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__54.dat,10.11881700000231
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__81.dat,10.119475999992574
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__18.dat,10.123215999999957
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__92.dat,10.128012000001036
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__86.dat,10.12914199999068
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__19.dat,10.129609000003256
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__75.dat,10.134335999995528
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__43.dat,10.1351899999936
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__15.dat,10.136775999999372
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__107.dat,10.141224999999395
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__116.dat,10.142810000004829
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__23.dat,10.145902999996906
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__17.dat,10.148106000000553
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__65.dat,10.149662000003445
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__38.dat,10.15142200000264
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__55.dat,10.154331999998249
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__102.dat,10.158803000012995
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__95.dat,10.165348000009544
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__73.dat,10.165988000000652
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__27.dat,10.169733000002452
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__50.dat,10.171929999996792
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__78.dat,10.174798000007286
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__89.dat,10.176828999989084
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__94.dat,10.177204999999958
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__25.dat,10.181851000001188
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__66.dat,10.187700999995286
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__8.dat,10.188453000002482
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__114.dat,10.18850800000655
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__87.dat,10.1910429999989
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__26.dat,10.198509999994712
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__76.dat,10.201014999998733
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__79.dat,10.201184999998077
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__46.dat,10.201850999997987
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__110.dat,10.20247499999823
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__117.dat,10.20314800000051
cg.C.x__dahu-22__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__24.dat,10.204845000000205
