filename,duration
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__42.dat,1.9320080000002235
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__39.dat,1.9394930000003114
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__9.dat,1.949811000000409
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__17.dat,1.95546800000011
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__20.dat,1.964195000000018
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__18.dat,1.9764929999996639
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__16.dat,1.9784100000001672
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__41.dat,1.9798729999997704
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__47.dat,1.9929929999998421
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__4.dat,1.996777999999722
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__35.dat,1.9971929999996973
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__7.dat,2.002845999999863
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__22.dat,2.0045460000001185
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__36.dat,2.0103579999999965
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__25.dat,2.0191650000001573
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__12.dat,2.0311070000002474
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__26.dat,2.03125799999998
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__45.dat,2.0321500000000015
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__40.dat,2.0359519999997246
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__30.dat,2.045038000000204
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__28.dat,2.051571000000422
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__23.dat,2.0607669999999416
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__34.dat,2.0625379999996767
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__15.dat,2.062789000000066
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__3.dat,2.0645959999997103
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__44.dat,2.0677089999999225
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__32.dat,2.0717299999996612
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__27.dat,2.0745709999996507
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__21.dat,2.0763640000000123
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-sockorder__46.dat,2.076922000000195
