filename,duration
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__17.dat,2.5495979999996052
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__21.dat,2.5587100000002465
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__8.dat,2.57094700000016
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__12.dat,2.5724740000005113
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__9.dat,2.574797000000217
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__24.dat,2.595664000000397
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__22.dat,2.600169000000278
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__42.dat,2.6028430000005756
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__43.dat,2.6082449999994424
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__32.dat,2.6168760000000475
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__44.dat,2.621541000000434
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__50.dat,2.6235080000005837
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__41.dat,2.6240520000001197
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__11.dat,2.625224999999773
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__23.dat,2.6301549999998315
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__46.dat,2.634183000000121
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__6.dat,2.6365599999999176
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__1.dat,2.643065999999635
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__18.dat,2.64703499999996
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__20.dat,2.6472139999996216
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__2.dat,2.6504909999994197
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__38.dat,2.656478999999308
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__47.dat,2.664842000000135
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__7.dat,2.6818679999996675
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__30.dat,2.68344100000013
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__15.dat,2.6850989999993544
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__3.dat,2.6890540000003966
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__33.dat,2.701793999999609
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__34.dat,2.7086529999996856
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__35.dat,2.716284999999516
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__10.dat,2.7173409999995783
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__19.dat,2.7197400000004563
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__26.dat,2.726568999999472
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__5.dat,2.731966999999713
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__48.dat,2.7419290000007095
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__4.dat,2.746806000000106
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__29.dat,2.7636529999999766
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__45.dat,2.7660980000000563
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__16.dat,2.771451000000525
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__14.dat,2.780316999999741
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__28.dat,2.7819900000004054
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__13.dat,2.8077039999998306
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__27.dat,2.843908000000738
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__36.dat,2.876303000000007
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__39.dat,2.878549000000021
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__40.dat,2.896588999999949
cg.B.x__dahu-17__v6.8.0-rc3__performance__2024-04-26__nb-disabled-none__49.dat,2.8987489999999525
