filename,duration
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__7.dat,4.208071000000018
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__11.dat,4.257252000000335
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__17.dat,4.264747999999599
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__18.dat,4.271515000000363
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__12.dat,4.274951000000328
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__3.dat,4.281941000000188
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__14.dat,4.285710999999537
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__10.dat,4.288343000000168
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__1.dat,4.297753999999259
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__13.dat,4.299533000000338
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__20.dat,4.314979000000676
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__8.dat,4.316332999999759
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__19.dat,4.317802999999913
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__6.dat,4.319281000000046
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__2.dat,4.329991999999947
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__9.dat,4.340726999999788
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__5.dat,4.346197999999276
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__15.dat,4.353299000000334
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__4.dat,4.362984999999753
ft.C.x__yeti-3__v6.8.0-rc3__performance__2024-03-11__nb-enabled-none__16.dat,4.532594000000245
