filename,duration
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__6.dat,30.889688000000206
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__13.dat,30.89102399999956
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__16.dat,30.91778300000078
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__3.dat,30.921210999999857
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__9.dat,30.985265999999683
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__12.dat,30.99002399999972
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__18.dat,30.992787000000135
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__2.dat,31.00725599999987
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__8.dat,31.007582999999613
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__10.dat,31.03229300000021
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__7.dat,31.04391200000009
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__5.dat,31.0487720000001
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__19.dat,31.079844000000776
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__17.dat,31.14571000000069
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__4.dat,31.173444000000018
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__14.dat,31.18593999999939
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__11.dat,31.21631199999956
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__1.dat,31.456615000000056
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__20.dat,31.560128999999506
sp.C.x__dahu-13__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__15.dat,32.20691200000056
