filename,duration,broken_wc_time
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__5.dat,9.851550999999745,0.001793
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__10.dat,9.879198000002361,0.000242
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__3.dat,9.902374000004784,0.005684
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__15.dat,9.90890699999727,0.00347
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__20.dat,9.912781999999424,0.007913
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__8.dat,9.914130000004661,0.001752
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__18.dat,9.91911799999798,0.001823
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__6.dat,9.936547000004794,0.001207
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__11.dat,9.950726999995823,0.00574
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__4.dat,9.956136000000697,0.004193
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__2.dat,9.963757000004989,0.000262
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__1.dat,9.973572999995667,0.001789
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__13.dat,9.97803600000043,0.002145
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__19.dat,9.984134999998787,0.001055
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__7.dat,10.02853000000323,0.000326
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__14.dat,10.042699999998149,0.001078
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__12.dat,10.045773000005283,0.005802
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__9.dat,10.054767000001448,0.001099
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__16.dat,10.0641770000002,0.001243
cg.C.x__dahu-15__v6.8.0-rc3__performance__2024-03-09__nb-disabled-sequential__17.dat,10.147862999998324,0.004174
