filename,duration
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__49.dat,0.10639900000023772
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__22.dat,0.10666300000002593
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__24.dat,0.10668099999975311
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__3.dat,0.1069510000002083
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__18.dat,0.10726700000031997
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__21.dat,0.10741199999984019
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__36.dat,0.10745799999995143
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__4.dat,0.10755699999981516
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__50.dat,0.1078099999999722
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__40.dat,0.10802700000022014
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__32.dat,0.10808800000040719
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__45.dat,0.10813900000039212
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__19.dat,0.10832200000004377
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__38.dat,0.1091550000001007
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__11.dat,0.10930199999984325
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__12.dat,0.10965399999986403
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__31.dat,0.10974799999985407
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__37.dat,0.11048500000015338
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__8.dat,0.11051599999973405
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__6.dat,0.1108539999995628
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__46.dat,0.11114500000030603
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__30.dat,0.11134100000026592
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__5.dat,0.1115829999998823
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__44.dat,0.11164899999994304
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__23.dat,0.11189600000034261
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__25.dat,0.11208399999986796
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__42.dat,0.11253100000021732
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__13.dat,0.11271299999998519
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__28.dat,0.1128670000002785
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__15.dat,0.1131809999997131
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__14.dat,0.11327399999981935
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__47.dat,0.11336299999993571
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__2.dat,0.11356200000000172
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__43.dat,0.11358700000027966
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__39.dat,0.11361499999975422
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__17.dat,0.11375100000032035
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__9.dat,0.11418000000003303
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__27.dat,0.11456399999997302
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__7.dat,0.11469399999987218
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__10.dat,0.11536700000033306
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__26.dat,0.1155599999997321
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__1.dat,0.11602499999980864
cg.A.x__dahu-11__v6.8.0-rc3__performance__2024-04-26__nb-enabled-none__41.dat,0.11673500000006243
